area	bbox_area	convex_area	solidity	perimeter	euler_number	centroid_0	centroid_1	eccentricity	equivalent_diameter	feret_diameter_max	major_axis_length	minor_axis_length	orientation	mean_intensity	max_intensity	total_area	entropy	obj_intensity_sum	total_intensity_sum	distance_bin_0	distance_bin_1	distance_bin_2	distance_bin_3	distance_bin_4	distance_bin_5	distance_bin_6	distance_bin_7	distance_bin_8	distance_bin_9	patchID	patchsize	object_size	celltype
1910	3481	2597	0.735463997	286.391919	0	39.17225131	40.98481675	0.180001826	49.3141717	60.20797289	64.17476649	63.12655358	-0.557567646	185.4623037	250	1910	7.507983372	354233	548631	4490	350	348	348	344	266	172	62	20	0	170	80	15	15um
1795	3422	2602	0.689853958	295.5634919	0	39.95041783	42.9454039	0.173898722	47.80653703	60.01666435	65.25031244	64.25612882	-0.790592705	183.4339833	248	1795	7.430114791	329264	530976	4605	360	360	360	341	236	102	36	0	0	171	80	15	15um
1867	3540	2620	0.71259542	292.8772004	0	38.80128548	42.21103374	0.138114471	48.75590457	60.5309838	64.4453802	63.82775324	-0.555861687	185.4408141	250	1867	7.47412249	346218	539455	4533	362	354	353	339	249	147	63	0	0	172	80	15	15um
1898	3481	2609	0.727481794	288.6345597	0	38.92413066	41.69915701	0.14734697	49.15901398	60.01666435	64.17664586	63.47614912	-0.824757421	185.5711275	249	1898	7.482064454	352214	548701	4502	356	354	351	344	261	159	73	0	0	173	80	15	15um
1830	3540	2619	0.698739977	295.7056275	0	40.27814208	40.7852459	0.205513543	48.27036738	60.67124525	65.22219616	63.82998089	-0.666096015	182.9710383	248	1830	7.457584301	334837	531489	4570	364	358	358	346	251	118	35	0	0	174	80	15	15um
1782	3364	2559	0.696365768	290.391919	0	39.55387205	41.26992144	0.190451563	47.63310686	59.48108943	64.7854101	63.59961642	-0.722802015	182.8170595	246	1782	7.415421131	325780	537219	4618	356	355	354	343	244	130	0	0	0	175	80	15	15um
1727	3480	2585	0.668085106	298.6345597	0	41.29936306	38.71627099	0.258727451	46.89226689	60.29925373	66.1258421	63.87428127	-0.778477936	165.8222351	229	1727	7.36178027	286375	462880	4673	365	363	360	330	210	71	28	0	0	176	80	15	15um
1894	3422	2594	0.730146492	287.5634919	0	40.0654699	39.71964097	0.156700038	49.10718581	60.01666435	63.95968919	63.16954663	-0.781708201	180.1610348	239	1894	7.507271015	341225	532001	4506	352	350	350	341	257	167	77	0	0	177	80	15	15um
1742	3540	2597	0.67077397	300.7766953	0	38.04305396	38.4293915	0.179275769	47.09546992	60.40695324	65.66302103	64.59920529	-1.331416983	186.1475316	250	1742	7.418143716	324269	524629	4658	372	364	361	335	208	77	25	0	0	178	80	15	15um
1766	3540	2666	0.662415604	307.8061325	0	37.75651189	39.47678369	0.255811419	47.41878358	61.18823416	67.24060205	65.00328552	-1.21569225	173.8556059	238	1766	7.428822969	307029	508516	4634	372	369	366	338	209	84	28	0	0	179	80	15	15um
1741	3480	2647	0.657725727	306.6345597	0	36.27053418	40.29695577	0.277613536	47.08195034	61.18823416	67.51232986	64.85861163	-1.270680152	169.4526134	239	1741	7.444030641	295017	496452	4659	374	371	369	332	204	91	0	0	0	180	80	15	15um
1707	3422	2588	0.659582689	301.8061325	0	35.62800234	39.68072642	0.19742006	46.61995177	60.20797289	65.89458108	64.59770909	-1.212328777	177.675454	245	1707	7.443628588	303292	501039	4693	367	362	362	330	199	87	0	0	0	181	80	15	15um
1969	3363	2583	0.762291909	283.5634919	0	39.91213814	42.96038598	0.270912162	50.07003758	60.41522987	63.7792972	61.39421122	1.446293364	175.3524632	243	1969	7.5538362	345269	535434	4431	347	346	344	342	273	203	87	27	0	182	80	15	15um
1870	3780	2750	0.68	311.7056275	0	38.18609626	38.85882353	0.284379904	48.7950607	63.78871374	67.76032092	64.96261058	1.476310756	170.5887701	238	1870	7.532745	319001	522758	4530	382	375	370	354	243	105	41	0	0	183	80	15	15um
1701	3363	2511	0.677419355	297.7056275	0	35.94356261	39.84009406	0.173098142	46.53794651	59.53990259	64.23883287	63.26912076	-0.563586623	169.5455614	235	1710	7.46866849	289557	486182	4690	375	360	354	323	199	99	0	0	0	184	80	15	15um
1773	3540	2620	0.676717557	308.9482682	0	36.09080654	39.84827975	0.266409519	47.51266897	61.13100686	66.29721414	63.90122829	-1.494606611	170.4901297	241	1773	7.480188172	302279	501111	4627	379	367	362	330	218	117	0	0	0	185	80	15	15um
1749	3480	2594	0.674248265	302.391919	0	35.95540309	39.61292167	0.205480527	47.18999856	60.8276253	65.55358437	64.15474984	1.540131921	172.4196684	238	1749	7.472604382	301562	500176	4651	365	359	358	329	223	88	27	0	0	186	80	15	15um
1805	3481	2627	0.687095546	301.7350647	0	39.97119114	42.39224377	0.224784319	47.93951792	60.16643583	65.68967136	64.00857701	-1.042544933	168.9274238	241	1805	7.495054827	304914	489691	4595	365	360	357	338	236	106	43	0	0	187	80	15	15um
1801	3422	2624	0.686356707	305.6345597	0	40.19044975	39.53858967	0.22856231	47.88636988	60.87692502	65.80973237	64.06770175	-0.508076593	173.0061077	240	1801	7.529081668	311584	507327	4599	370	362	361	346	231	100	31	0	0	188	80	15	15um
1759	3422	2587	0.679938152	298.8772004	0	39.88516202	39.30301308	0.183567223	47.32471193	60.20797289	65.23302239	64.124528	-0.94980894	175.7743036	245	1759	7.546219817	309187	513364	4641	366	362	362	324	213	95	37	0	0	189	80	15	15um
1741	3481	2616	0.665519878	304.2914139	0	40.10396324	40.84434233	0.255833633	47.08195034	61.13100686	66.01602628	63.81906734	-0.448313942	176.2475589	244	1741	7.537148478	306847	513452	4659	371	363	360	325	193	86	43	0	0	190	80	15	15um
1744	3481	2623	0.664887533	299.8061325	0	38.50516055	41.89449541	0.206029194	47.12249745	60.41522987	66.280779	64.85878091	-1.210690881	179.7362385	247	1744	7.519898478	313460	524329	4656	365	364	364	328	220	103	0	0	0	191	80	15	15um
1716	3364	2547	0.673733804	298.0487732	0	39.41841492	40.95687646	0.145853056	46.7426899	59.48108943	64.55018999	63.85990737	-0.541307613	179.5273893	246	1716	7.532791775	308069	512293	4684	363	356	356	321	216	79	25	0	0	192	80	15	15um
1739	3481	2607	0.667050249	301.4629868	0	39.0373778	41.77918344	0.173958816	47.05489951	59.8414572	65.57717241	64.57731258	-1.366748349	185.6618746	252	1739	7.517371889	322866	536415	4661	367	364	362	335	213	75	23	0	0	193	80	15	15um
1788	3540	2675	0.668411215	304.391919	0	39.20190157	41.82774049	0.216836822	47.71322988	61.39218191	67.00403619	65.409867	-1.151304154	181.2740492	243	1788	7.443633366	324118	546103	4612	370	370	370	346	230	79	23	0	0	194	80	15	15um
1773	3540	2631	0.673888255	299.2203461	0	39.07219402	41.55611957	0.246343668	47.51266897	61.18823416	66.75232187	64.69518492	-1.42590072	181.3463057	246	1773	7.468110315	321527	537024	4627	366	366	366	335	226	83	31	0	0	195	80	15	15um
1790	3422	2562	0.698672912	298.2914139	0	39.80446927	41.01620112	0.188406129	47.73990768	60.20797289	64.30484331	63.15322091	-1.207358322	179.9603352	247	1790	7.530408624	322129	520856	4610	367	360	354	331	226	115	37	0	0	196	80	15	15um
1769	3540	2625	0.673904762	300.1909089	0	39.72413793	43.59977388	0.195744962	47.45904292	60.67124525	66.23253144	64.95125234	-0.83599277	180.1701526	248	1769	7.40823572	318721	514288	4631	373	368	366	347	211	104	0	0	0	197	80	15	15um
1813	3480	2590	0.7	292.391919	0	39.70104799	38.70215113	0.127858306	48.04563762	60.5309838	64.53437312	64.0047037	-0.22408258	182.7462769	248	1813	7.456157004	331319	524173	4587	357	352	352	333	240	124	55	0	0	198	80	15	15um
1747	3422	2589	0.674777907	296.6345597	0	35.06639954	40.4533486	0.211677621	47.16300971	60.01666435	65.82998085	64.33824348	-0.664920911	177.2472811	241	1747	7.428266047	309651	509505	4653	364	363	362	338	221	99	0	0	0	199	80	15	15um
1954	3968	2906	0.672401927	323.4629868	0	34.23234391	41.6136131	0.353804843	49.87895418	64.77653896	70.12600803	65.59020649	-1.207495952	146.1125896	210	2073	7.442338425	300668	535475	4327	420	408	401	349	265	164	66	0	0	0	80	15	15um
2880	4757	3563	0.808307606	373.3980156	0	36.32986111	40.60590278	0.430689917	60.55518053	72.18032973	73.58300421	66.40865908	-1.248064673	126.2840278	194	2883	7.366327246	363983	549122	3964	401	380	370	362	320	267	199	103	34	1	80	15	15um
2828	4964	3748	0.754535752	393.9188309	-2	31.54561528	43.32390382	0.633020155	60.00601164	84.50443775	83.54232774	64.67306604	-0.734114863	129.4466054	207	2828	7.450492166	366075	540139	3996	382	383	765	340	260	187	39	24	24	2	80	15	15um
2960	5040	3669	0.806759335	383.5401513	-1	39.80472973	34.81993243	0.395652141	61.39046386	72.83543094	73.31763569	67.33494947	-1.182366387	123.2314189	196	2961	7.335507081	364855	543228	3898	393	390	383	374	553	209	126	44	30	3	80	15	15um
2439	4288	3211	0.759576456	350.8477631	0	36.21812218	40.95407954	0.397445993	55.72639635	68.24954212	71.89984553	65.97713657	-1.210036595	134.4551046	205	2443	7.4341653	328322	524941	3957	420	386	378	374	358	273	180	74	0	4	80	15	15um
2311	4158	3106	0.744043786	335.5401513	-1	35.71008222	40.14322804	0.377991567	54.24441527	66.91038783	70.70379175	65.45820945	-1.211961392	130.3405452	209	2311	7.379013859	301217	482935	4089	409	379	372	371	323	246	140	51	20	5	80	15	15um
2375	3844	2781	0.854009349	289.9777054	-1	40.00715789	42.98652632	0.274028208	54.99039842	62.64982043	62.86963798	60.46309227	1.44393831	126.1886316	182	2375	7.275833731	299698	429867	4374	332	327	324	321	272	194	159	58	39	6	80	15	15um
2054	3906	2906	0.706813489	316.2914139	0	39.53894839	40.70399221	0.366553934	51.13935886	64.13267498	69.99218612	65.12050629	-1.089233179	147.0764362	214	2054	7.41215602	302095	515542	4346	384	377	374	353	270	180	89	27	0	7	80	15	15um
2275	3721	2694	0.844469191	279.2203461	0	39.73934066	40.96879121	0.196445182	53.82025608	61.81423784	61.78588352	60.58197378	-1.475578078	141.6254945	204	2275	7.436030849	322198	488587	4468	330	328	326	314	247	195	131	44	17	8	80	15	15um
2976	4830	3632	0.81938326	395.0904038	-3	41.65793011	32.50403226	0.376884228	61.55616042	70.88018059	72.84672408	67.47503383	-1.140402362	124.6300403	193	2977	7.370931841	370989	544150	3884	381	369	368	370	573	212	136	68	39	9	80	15	15um
2148	4032	3009	0.713858425	325.8416665	0	38.66014898	36.8244879	0.346345853	52.29644866	65.30696747	70.3472435	65.99323432	-1.093855083	140.994879	209	2149	7.402903698	302955	508025	4251	396	384	379	366	292	204	96	32	0	10	80	15	15um
2062	4030	2958	0.69709263	329.5340546	-1	36.52327837	40.80164888	0.359709778	51.23885187	65.49045732	70.05651374	65.36722774	-1.14239024	143.3632396	214	2065	7.435243595	295919	499889	4335	400	377	371	353	264	182	85	33	0	11	80	15	15um
2534	4485	3333	0.760276028	343.6406563	0	36.97079716	39.48697711	0.422675632	56.80131166	69.58448103	73.10220225	66.25113936	-1.168802832	129.4052881	202	2537	7.390770181	328199	521647	3863	418	387	380	380	343	257	209	111	52	12	80	15	15um
2412	4288	3181	0.758252122	335.5695885	0	38.73383085	36.58499171	0.380075743	55.41708926	68.0661443	71.08456417	65.75004909	-1.167974368	130.5045605	201	2412	7.407415676	314777	491075	3988	405	382	374	370	342	254	172	84	29	13	80	15	15um
2097	4030	2961	0.708206687	336.8122292	-1	35.88268956	40.53552694	0.328821722	51.67188138	65.49045732	69.71243149	65.83586354	-1.106327273	140.130186	217	2097	7.425066821	293853	484898	4303	407	383	374	366	280	176	83	28	0	14	80	15	15um
2251	3720	2673	0.842124953	279.1848122	0	40.44913372	42.55308752	0.255340494	53.53561632	62.96824597	61.93067884	59.87775082	1.308484408	141.4682363	201	2251	7.399899767	318445	472254	4149	344	328	323	322	308	242	194	134	56	15	80	15	15um
2226	3658	2702	0.823834197	281.4274529	0	39.90880503	42.58131177	0.333917441	53.23749831	62.96824597	63.29194948	59.65913872	1.32337927	147.4838275	213	2226	7.457356742	328299	491268	4174	346	332	329	327	321	247	187	100	37	16	80	15	15um
2295	3658	2730	0.840659341	304.6051224	0	40.56252723	40.07538126	0.343568001	54.05631097	63.56099433	63.22093598	59.37253864	1.322733992	127.8849673	187	2296	7.271069561	293583	424372	4474	330	324	324	311	260	192	114	47	24	17	80	15	15um
2137	4032	3014	0.709024552	327.7411614	0	37.17126813	38.37529247	0.342734315	52.1623706	65.11528238	70.40435223	66.1401279	-1.166498576	143.3022929	208	2137	7.404533887	306237	522537	4263	397	379	376	366	283	202	99	35	0	18	80	15	15um
2246	4355	3090	0.726860841	330.019336	0	38.02626892	38.71371327	0.298307469	53.47612568	67.60177512	70.18848222	66.9927886	-1.244634733	133.7729297	203	2246	7.336094258	300454	505962	4154	403	391	383	374	294	235	109	57	0	19	80	15	15um
3260	5112	3809	0.855867682	361.119841	0	40.4809816	34.42699387	0.37854251	64.42639922	73.34848328	73.62407939	68.14526304	-1.177312545	120.1567485	189	3268	7.303027637	392426	554852	3551	377	371	739	339	300	460	145	75	43	20	80	15	15um
2164	4032	2995	0.722537563	323.4985207	0	38.08179298	38.6922366	0.332025006	52.49085992	65.30696747	70.01539007	66.0434579	-1.047852154	138.681146	209	2164	7.383620303	300106	503583	4236	389	381	377	369	285	204	106	53	0	21	80	15	15um
2613	4690	3404	0.767626322	367.7411614	-1	35.36241868	40.97780329	0.421715835	57.67993525	71.02112362	73.32309153	66.48410373	-1.203986238	118.7745886	186	2613	7.27135647	310358	488048	4217	394	384	382	351	269	211	135	44	13	22	80	15	15um
2171	4160	3067	0.707857842	331.1909089	0	39.52187932	35.89728236	0.322073352	52.57568879	66.28725368	70.30741361	66.5610632	-1.165763589	138.6328881	204	2171	7.392582276	300972	502952	4229	403	387	378	368	288	195	100	52	0	23	80	15	15um
2520	4554	3299	0.763867839	371.4690835	-2	36.76666667	41.33373016	0.350207117	56.64418463	69.26037828	71.27998853	66.76598994	-1.341611919	120.1424603	184	2521	7.27274234	302844	486048	3879	447	389	377	373	335	253	193	104	50	24	80	15	15um
2097	4095	2990	0.701337793	320.0487732	0	39.21840725	36.92179304	0.377293881	51.67188138	65.76473219	70.87795197	65.63961662	-1.144502571	144.8583691	211	2097	7.440354465	303768	505416	4303	387	380	374	362	285	181	91	37	0	25	80	15	15um
2482	4420	3269	0.759253594	350.8122292	-2	39.62046737	36.57977438	0.35998799	56.21548319	68.8839604	71.53350448	66.73767926	-1.215287167	124.2941176	188	2485	7.335590859	308765	489151	3915	421	386	379	376	344	270	184	90	35	26	80	15	15um
2617	4480	3323	0.787541378	363.25588	-1	35.27588842	40.89873901	0.389035894	57.72406681	70.45565982	71.68990033	66.04235616	-1.201252748	122.4524264	197	2619	7.339308779	320636	498305	4210	383	375	373	359	297	213	118	44	28	27	80	15	15um
2040	3965	2896	0.70441989	317.5046174	0	37.9004902	39.03039216	0.346741678	50.96477873	65.27633568	69.9477206	65.60821051	-1.119926245	154.4642157	216	2040	7.451087301	315107	519677	4360	392	375	374	363	304	160	72	0	0	28	80	15	15um
2044	3904	2918	0.700479781	326.4274529	0	39.65068493	37.5146771	0.348383069	51.01471973	65.11528238	69.50425221	65.14996707	-1.059187451	138.0161448	210	2044	7.393364561	282105	465050	4356	391	381	378	355	282	173	84	0	0	29	80	15	15um
2118	3422	2639	0.802576734	302.2853173	0	40.18271955	42.26109537	0.20160473	51.92996587	60.20797289	62.62762727	61.34169192	1.516909726	146.4910293	219	2118	7.416561024	310268	463895	4282	361	345	339	336	312	214	134	46	31	30	80	15	15um
2041	3965	2953	0.691161531	336.7056275	0	35.14502695	39.83047526	0.333329433	50.97726857	65.76473219	69.71456506	65.72761841	-1.307103008	146.2631063	220	2041	7.467558996	298523	491974	4359	406	378	372	362	264	167	72	20	0	31	80	15	15um
2287	3782	2765	0.827124774	291.9066376	0	40.43331876	39.6707477	0.282102071	53.96201292	62.96824597	63.6168927	61.03305426	1.25250427	128.9147355	188	2288	7.27286578	294911	426524	4466	333	330	328	318	247	192	111	45	30	32	80	15	15um
2212	4225	3115	0.71011236	342.6345597	0	35.10443038	39.92631103	0.280684394	53.06982074	66.09841148	70.34493164	67.51707384	-1.11416336	132.2875226	202	2212	7.359013092	292620	479578	4188	409	385	377	365	291	223	110	52	0	33	80	15	15um
2648	4485	3359	0.78832986	353.883297	-1	36.22016616	40.35649547	0.397785668	58.0649491	69.87131028	72.12462293	66.17278159	-1.294031274	120.9312689	190	2649	7.311301427	320313	501810	4183	396	382	376	339	256	216	159	70	23	34	80	15	15um
2811	4760	3494	0.804522038	370.2619767	-1	38.57630736	37.50160085	0.379490796	59.82538224	70.25667228	72.10349843	66.70983317	-1.103304877	121.1127713	191	2812	7.291685386	340538	523905	4031	395	386	376	365	300	239	183	92	33	35	80	15	15um
2040	3968	2924	0.697674419	320.9777054	0	36.28676471	40.25441176	0.351237754	50.96477873	64.77653896	69.81449879	65.36635893	-1.109157282	153.1568627	223	2040	7.486109221	312440	532533	4360	385	378	373	354	251	170	90	39	0	36	80	15	15um
2070	4095	2976	0.695564516	321.9482682	0	39.84299517	36.43961353	0.343979729	51.33815207	65.9241989	70.79473155	66.4746299	-1.218758001	147.6019324	217	2197	7.500700426	324657	558260	4203	421	408	402	386	293	181	106	0	0	37	80	15	15um
2069	4095	2994	0.691048764	329.6406563	0	38.70275495	38.5297245	0.361398811	51.32575005	65.9241989	70.56314365	65.79387503	-1.17957204	149.5896568	216	2069	7.470068445	309501	528731	4331	401	382	375	359	276	171	79	26	0	38	80	15	15um
2137	4092	2995	0.713522538	324.6700936	0	36.64342536	40.68507253	0.374772441	52.1623706	66.75327707	70.49133035	65.35369878	-1.268751848	141.0028077	208	2137	7.42547117	301323	505405	4263	391	375	374	360	278	203	105	51	0	39	80	15	15um
2230	4092	3049	0.73138734	331.2203461	-1	39.73856502	36.62780269	0.378744709	53.28530928	67.08203932	70.97696191	65.68926243	-1.383545677	132.6430493	200	2230	7.378136644	295794	483319	4170	397	383	378	370	294	231	122	55	0	40	80	15	15um
2268	4221	3095	0.73279483	347.1909089	-1	38.42989418	39.33818342	0.391661829	53.73739189	67.89698079	71.17484893	65.48863608	-1.302585641	131.1410935	200	2268	7.366270491	297428	488299	4132	418	386	377	375	323	226	112	51	0	41	80	15	15um
2151	4092	3023	0.711544823	332.4629868	0	36.13296141	40.66899117	0.405233784	52.33295578	66.37017402	71.1899974	65.08282775	-1.259521986	133.7963738	209	2151	7.389407495	287796	481029	4249	398	381	376	354	278	211	114	39	0	42	80	15	15um
2595	4352	3301	0.786125417	350.7411614	-1	35.28362235	40.3194605	0.421055952	57.48092395	69.37578828	71.93954916	65.25166495	-1.217226564	129.9379576	202	2595	7.417364402	337189	523102	3805	414	381	376	374	349	268	223	138	72	43	80	15	15um
3503	4968	3883	0.902137523	348.0132393	-2	40.12703397	33.64858693	0.421557165	66.78441529	74.46475676	74.40444734	67.4700889	-1.066720777	127.7173851	197	3505	7.34956229	447589	613254	3290	351	685	348	652	275	451	181	140	27	44	80	15	15um
2035	3968	2942	0.691706322	325.25588	0	36.70761671	40.5046683	0.314118285	50.90228358	64.62971453	69.679538	66.15262837	-1.093689934	143.8570025	216	2035	7.408982444	292749	500108	4365	393	385	378	348	263	168	75	25	0	45	80	15	15um
2480	4488	3272	0.75794621	359.6051224	-2	35.86935484	40.44516129	0.339629937	56.19282936	69.05070601	71.26772136	67.0315071	-1.293151919	122.4415323	192	2480	7.3193578	303655	481314	3920	429	391	383	374	326	247	191	101	38	46	80	15	15um
1959	3906	2863	0.684247293	319.6345597	0	38.80245023	38.09086269	0.293886113	49.94272988	63.78871374	68.77755458	65.74036825	-1.143873355	152.7641654	223	1959	7.464264816	299265	495429	4441	386	374	372	351	254	138	64	20	0	47	80	15	15um
2223	4355	3102	0.716634429	338.0843071	0	36.79892038	40.06207827	0.358361933	53.20161189	67.47592163	70.94522603	66.23323822	-1.259786243	131.1866847	201	2224	7.353796933	291721	484831	4176	404	380	378	370	295	222	122	53	0	48	80	15	15um
2169	4221	3081	0.70399221	338.4690835	0	36.34255417	40.06961734	0.379695002	52.55146594	67.74215822	71.10355674	65.7787341	-1.258126724	129.5154449	201	2169	7.339624964	280919	469917	4231	412	385	381	369	289	201	132	0	0	49	80	15	15um
2049	4030	2977	0.688276789	326.8772004	0	38.159102	39.03465105	0.354886422	51.07707732	65.62011887	70.49832492	65.90954821	-1.250256913	147.2742801	215	2049	7.436147314	301765	503739	4351	393	381	379	362	274	167	93	0	0	50	80	15	15um
2648	4485	3370	0.785756677	350.4690835	0	36.6397281	39.42107251	0.377754847	58.0649491	70.40596566	72.39946074	67.03506986	-1.20712708	125.7662387	195	2650	7.372308001	333210	513906	3750	423	397	387	382	367	308	221	111	54	51	80	15	15um
2065	4030	2962	0.697164078	332.7766953	0	35.38692494	40.80920097	0.3019472	51.27611198	65.37583651	69.23185636	66.00043524	-1.174034267	142.4987893	218	2065	7.433881407	294260	480994	4335	398	377	370	365	300	166	89	0	0	52	80	15	15um
2444	4485	3282	0.744667885	364.1259377	0	36.37397709	41.04418985	0.445282833	55.78348723	69.58448103	73.03827088	65.3977352	-1.281270097	126.9071195	196	2449	7.366631618	310602	493215	3951	439	392	379	364	321	268	180	106	0	53	80	15	15um
2285	3717	2744	0.832725948	291.0487732	-2	36.61881838	39.56323851	0.372144761	53.93841265	63.63961031	63.98022583	59.38482703	1.24838215	118.1107221	182	2286	7.165781748	269960	389154	4114	358	333	327	323	310	244	195	123	73	54	80	15	15um
3516	5256	3961	0.887654633	358.7056275	-4	39.41240046	34.61860068	0.419289583	66.90822251	75.43208866	74.66921914	67.7886407	-1.139946214	129.0361206	192	3520	7.3021734	454080	627729	3297	354	693	348	349	618	252	381	77	31	55	80	15	15um
2445	4485	3278	0.745881635	357.2264428	-1	31.97382413	36.83271984	0.378514871	55.79489839	69.87131028	71.74690276	66.40858953	-1.253664329	127.6384458	194	2525	7.298212206	320512	538224	3875	442	403	394	376	311	253	204	91	51	56	80	15	15um
2473	4485	3272	0.755806846	368.5046174	-2	37.29235746	35.95228467	0.315603153	56.11346892	69.46221995	70.9442676	67.31839647	-1.392898977	126.9324707	190	2474	7.283350944	313997	522611	3926	443	395	382	375	326	250	183	88	32	57	80	15	15um
2455	4488	3271	0.750535005	356.3330445	-1	40.67331976	33.97230143	0.347079929	55.90888196	69.05070601	71.39128588	66.95328602	-1.252734116	127.4525458	195	2455	7.379365664	312896	496503	3945	432	393	379	378	331	251	170	89	32	58	80	15	15um
2499	4620	3310	0.754984894	355.1259377	0	40.0972389	35.9759904	0.396077076	56.40767343	70.57619995	72.03235447	66.14135166	-1.233554285	126.3345338	199	2499	7.376507363	315710	502637	4332	395	384	371	310	232	185	113	48	30	59	80	15	15um
2044	4032	2933	0.696897375	322.8477631	0	39.97015656	36.71868885	0.278335285	51.01471973	64.62971453	69.15684063	66.42403729	-1.038958701	152.4227006	217	2044	7.463026158	311552	537367	4356	397	381	378	360	274	162	92	0	0	60	80	15	15um
2027	4095	2898	0.699447895	317.9127343	0	39.17809571	38.43167242	0.315175942	50.80213142	65.27633568	69.05880789	65.53910547	-1.037590337	151.1563888	215	2027	7.423054513	306394	530655	4373	386	376	374	359	272	158	75	27	0	61	80	15	15um
3011	4896	3619	0.831997789	394.4690835	-6	38.84523414	37.21421455	0.461163624	61.91707575	72.99315036	74.13412312	65.78032792	-1.187620889	129.2600465	200	3018	7.401427202	389876	578099	3860	403	379	372	352	555	211	142	79	47	62	80	15	15um
2157	3968	2998	0.719479653	328.8772004	0	38.1015299	39.51043115	0.337631887	52.40589373	65.30696747	69.93013794	65.82371655	-1.197553571	143.0454335	216	2157	7.445435076	308549	499956	4243	392	380	377	370	293	208	99	38	0	63	80	15	15um
2370	4352	3159	0.750237417	349.5046174	-2	40.13248945	36.59409283	0.43286853	54.9324833	68.8839604	71.92737661	64.83944163	-1.224260482	130.6978903	199	2371	7.405026907	309845	496751	4029	423	385	377	362	326	262	153	83	0	64	80	15	15um
2307	3782	2781	0.829557713	285.9777054	0	38.89163416	42.03294322	0.274866289	54.1974504	64.19501538	63.79957431	61.34217173	1.062491742	151.3424361	217	2307	7.512615721	349147	521218	4093	348	339	334	332	326	276	212	106	34	65	80	15	15um
2319	3720	2767	0.838091796	291.7056275	0	39.99956878	43.70720138	0.264112234	54.33822323	62.80127387	62.56395709	60.34243318	1.145212072	125.1690384	191	2319	7.269523408	290267	420282	4081	355	333	328	324	324	285	207	123	40	66	80	15	15um
2284	4290	3138	0.727852135	339.9482682	0	39.09457093	36.14360771	0.323330792	53.92660865	67.08203932	70.44565703	66.66173921	-1.249699058	136.6177758	213	2285	7.455791976	312129	508351	4115	407	386	378	372	299	227	138	58	20	67	80	15	15um
2044	4032	2935	0.696422487	330.0487732	0	39.27005871	37.38454012	0.319305581	51.01471973	65.30696747	69.52999762	65.89022784	-1.273156876	148.0875734	222	2044	7.47449966	302691	512420	4356	395	381	378	341	256	174	83	36	0	68	80	15	15um
3029	4830	3684	0.822204126	369.119841	-2	41.83690987	33.32551997	0.385208659	62.1018726	72.53275122	73.86258688	68.16257424	-1.219765303	125.8623308	194	3031	7.379926965	381417	557132	3792	368	365	364	366	550	229	172	113	81	69	80	15	15um
3091	5037	3745	0.825367156	373.9188309	0	34.57263022	40.71336137	0.455618919	62.73422856	74.14849965	75.12091399	66.87075411	-1.117389569	127.6881268	195	3091	7.352954444	394684	580399	3757	386	371	370	369	619	233	167	88	40	70	80	15	15um
2307	4355	3163	0.72937085	342.9838021	-1	36.18508886	40.65886433	0.332076993	54.1974504	67.47592163	70.69715541	66.6852533	-1.146961506	129.4837451	199	2308	7.346160339	298815	491641	4092	419	389	380	371	299	233	144	53	20	71	80	15	15um
2653	4686	3387	0.783289046	360.0548699	0	36.45231813	40.22842066	0.386505672	58.11974288	71.25307011	72.18789491	66.57795918	-1.257024316	128.7674331	204	2655	7.401254281	341813	533182	3745	426	386	380	377	364	296	220	146	60	72	80	15	15um
2242	4288	3114	0.71997431	337.1909089	0	36.28590544	40.30196253	0.418459633	53.42848547	67.60177512	72.27594486	65.64357143	-1.180319688	133.5557538	206	2242	7.388048475	299432	490004	4158	408	390	383	359	287	221	128	66	0	73	80	15	15um
2308	4288	3147	0.733396886	342.7411614	0	38.93587522	37.54462738	0.348590661	54.20919543	68.24954212	70.71845226	66.28264208	-1.397036949	128.6555459	199	2308	7.353791839	296937	478436	4092	409	381	379	377	326	244	133	59	0	74	80	15	15um
2872	4757	3551	0.808786257	358.3269478	-3	36.2795961	41.6086351	0.392079076	60.47101762	71.47027354	73.30666083	67.43710778	-1.172265542	122.9961699	196	2875	7.336913833	353520	534370	3958	388	382	380	376	312	242	189	117	56	75	80	15	15um
2971	5850	4102	0.724280839	449.3036072	-4	40.51396836	34.18175698	0.772507332	61.50442819	93.23625904	95.38308245	60.56881483	-0.815591046	137.404241	210	2973	7.513999513	408428	597277	3427	500	466	451	445	382	296	222	127	84	76	80	15	15um
2868	5175	3765	0.761752988	415.1970055	-4	32.7444212	43.81624826	0.711737469	60.42889221	86.45229899	88.19831387	61.95451466	-0.899897157	137.609484	209	2868	7.510418898	394664	580477	3988	419	410	799	329	214	178	27	14	22	77	80	15	15um
2055	3968	2910	0.706185567	322.3624817	0	34.38199513	39.90218978	0.3329059	51.15180607	64.93843238	69.24707276	65.2972234	-1.026945743	144.1284672	217	2055	7.423019273	296184	475292	4345	392	374	369	366	302	162	90	0	0	78	80	15	15um
2202	3600	2713	0.811647623	306.6700936	-1	44.87284287	39.63260672	0.197021739	52.94972594	61.18823416	62.77100436	61.54063744	-1.466968043	141.2320618	202	2202	7.36708954	310993	457033	4198	376	347	338	335	311	239	160	96	0	79	80	15	15um
